rule,label,affine,mle_mean,mle_sd,n_inf,samples,v_front_mean,v_front_sd,D_norm_mean,D_norm_sd,fill_mean,fill_sd,h_final_mean,r_final_mean,cone_grows
80658,B148/S02347,False,1.495514,0.002948,0,10,0.975654,0.017531,0.369445,0.009759,0.388034,0.009092,7396.60,68.50,True
80873,B035678/S02347,False,1.605110,0.001188,0,10,0.983769,0.010821,0.390483,0.006502,0.403434,0.008272,7805.80,69.00,True
80881,B045678/S02347,False,1.315853,0.001254,0,10,0.919942,0.020456,0.300982,0.008559,0.355455,0.013185,6032.10,64.20,True
80972,B236/S12347,False,1.433602,0.001397,0,10,0.961743,0.010236,0.371390,0.006659,0.401298,0.004712,7436.80,67.40,True
80985,B0346/S12347,False,1.529561,0.001442,0,10,0.994133,0.007786,0.401606,0.010065,0.406305,0.007858,8026.90,69.60,True
81134,B123567/S12347,False,1.515591,0.002172,0,10,0.978840,0.011592,0.366972,0.005902,0.383003,0.009155,7335.50,68.30,True
81381,B025678/S12347,False,1.432050,0.001604,0,10,0.943994,0.021279,0.328400,0.009319,0.368593,0.016608,6576.70,65.80,True
81574,B1257/S012347,False,1.557976,0.001602,0,10,0.983263,0.015307,0.387449,0.010904,0.400689,0.009527,7797.50,68.90,True
81798,B1278/S012347,False,1.156417,0.076687,0,10,0.064160,0.035245,0.000753,0.000535,0.121097,0.072770,11.60,4.00,False
81941,B024/S57,False,1.794381,0.001358,0,10,1.000000,0.000000,0.407571,0.002852,0.407571,0.002852,8152.90,70.00,True
81985,B06/S57,False,1.007843,0.011965,0,10,0.634944,0.224817,0.105028,0.037746,0.209996,0.074988,2141.90,43.90,True
81990,B126/S57,False,1.311205,0.003683,0,10,0.942306,0.023392,0.302559,0.011158,0.340630,0.013266,6052.90,66.00,True
82094,B12357/S57,False,1.618796,0.001443,0,10,0.981713,0.012623,0.399513,0.008671,0.414399,0.003116,7972.40,68.80,True
82102,B12457/S57,False,1.515712,0.002821,0,10,0.970188,0.017641,0.361740,0.006697,0.384310,0.010523,7244.10,67.90,True
82120,B367/S57,False,1.297744,0.000000,7,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
82150,B12567/S57,False,1.334519,0.002679,0,10,0.961095,0.015733,0.336929,0.012252,0.364573,0.011191,6756.70,67.20,True
82153,B03567/S57,False,1.559016,0.001869,0,10,0.990887,0.008071,0.327796,0.005867,0.333822,0.005526,6562.40,69.40,True
82405,B025678/S57,False,1.561567,0.001140,0,10,0.981732,0.014264,0.345828,0.009410,0.358776,0.009472,6942.00,68.80,True
82469,B025/S057,False,1.627361,0.001399,0,10,0.993508,0.008382,0.369782,0.004742,0.374598,0.003113,7404.50,69.60,True
82606,B12357/S057,False,1.642645,0.001970,0,10,0.992936,0.009936,0.409349,0.006347,0.415276,0.010728,8169.80,69.50,True
82656,B567/S057,False,0.000000,0.000000,0,10,0.022723,0.017448,0.000091,0.000082,0.057234,0.049145,1.40,1.40,False
82682,B134567/S057,False,1.209319,0.099779,0,10,0.081154,0.043953,0.001151,0.001113,0.117138,0.032168,17.60,5.00,False
82954,B13/S157,False,1.739930,0.001157,0,10,0.999477,0.001655,0.401271,0.005444,0.401697,0.005417,8017.90,69.90,True
83384,B34578/S157,False,1.393432,0.006149,0,10,0.917471,0.018239,0.302842,0.005496,0.359536,0.010979,6102.30,64.00,True
83522,B16/S0157,False,1.333117,0.004593,0,10,0.852545,0.300328,0.244890,0.086223,0.272976,0.096512,4916.30,59.60,True
83785,B0368/S0157,False,1.617257,0.001541,0,10,0.997923,0.004132,0.362087,0.004536,0.363598,0.003725,7246.60,69.70,True
83812,B2568/S0157,False,1.603291,0.001077,0,10,0.996754,0.006844,0.370620,0.007040,0.373012,0.005720,7434.50,69.80,True
83828,B24568/S0157,False,1.429267,0.013920,0,10,0.793597,0.047790,0.153535,0.018339,0.243045,0.023255,3082.10,55.50,True
84030,B12345/S257,False,1.531136,0.001940,0,10,0.960358,0.015563,0.357086,0.007918,0.387066,0.010281,7147.80,67.20,True
84124,B2347/S257,False,1.636513,0.002395,0,10,0.992799,0.009519,0.413152,0.009361,0.419122,0.007432,8260.80,69.50,True
84138,B1357/S257,False,1.992878,0.000959,0,10,1.000000,0.000000,0.481858,0.002368,0.481858,0.002368,9603.20,70.00,True
84298,B1368/S257,False,1.917891,0.001811,0,10,1.000000,0.000000,0.454382,0.003523,0.454382,0.003523,9059.00,70.00,True
84361,B0378/S257,False,1.750393,0.001427,0,10,1.000000,0.000000,0.393868,0.003806,0.393868,0.003806,7830.60,70.00,True
84373,B02478/S257,False,1.924401,0.001362,0,10,1.000000,0.000000,0.470389,0.001937,0.470389,0.001937,9367.30,70.00,True
84378,B13478/S257,False,1.788325,0.001278,0,10,1.000000,0.000000,0.446377,0.005482,0.446377,0.005482,8897.60,70.00,True
84718,B123567/S0257,False,1.717051,0.002225,0,10,1.000000,0.000000,0.446559,0.004722,0.446559,0.004722,8918.10,70.00,True
84986,B1345678/S0257,False,1.560091,0.004484,0,10,0.962239,0.017256,0.336849,0.005803,0.363766,0.009801,6764.60,67.40,True
85025,B05/S1257,False,1.251704,0.036624,0,10,0.174912,0.045916,0.003428,0.001268,0.108532,0.044565,53.30,10.80,True
85258,B138/S1257,False,1.774333,0.001584,0,10,1.000000,0.000000,0.434324,0.005113,0.434324,0.005113,8651.50,70.00,True
85269,B0248/S1257,False,1.878635,0.000992,0,10,1.000000,0.000000,0.466353,0.002809,0.466353,0.002809,9283.50,70.00,True
85464,B34678/S1257,False,1.807803,0.001502,0,10,1.000000,0.000000,0.449434,0.005065,0.449434,0.005065,8948.20,70.00,True
85522,B14/S01257,False,1.672245,0.001511,0,10,1.000000,0.000000,0.405497,0.005190,0.405497,0.005190,8099.80,70.00,True
85634,B17/S01257,False,1.336297,0.135786,0,10,0.132708,0.053937,0.002413,0.001425,0.130193,0.064443,36.80,8.00,True
85742,B123567/S01257,False,1.686744,0.001664,0,10,1.000000,0.000000,0.438563,0.003422,0.438563,0.003422,8782.90,70.00,True
85776,B48/S01257,False,1.243350,0.068474,0,10,0.106755,0.030419,0.001301,0.000432,0.109172,0.038786,20.10,6.60,True
85913,B03478/S01257,False,1.684823,0.001758,0,10,0.998377,0.005133,0.425122,0.007533,0.426488,0.006479,8451.10,69.90,True
86214,B1267/S357,False,1.658341,0.001407,0,10,0.995240,0.007671,0.400711,0.005890,0.404534,0.005022,7995.90,69.70,True
86410,B1378/S357,False,1.843847,0.001911,0,10,1.000000,0.000000,0.453808,0.004172,0.453808,0.004172,9054.20,70.00,True
86825,B0358/S0357,False,1.950299,0.001682,0,10,1.000000,0.000000,0.481949,0.002245,0.481949,0.002245,9589.90,70.00,True
86862,B12368/S0357,False,1.790724,0.002038,0,10,0.998377,0.005133,0.453825,0.007257,0.455269,0.004718,9076.30,69.90,True
86970,B134578/S0357,False,1.857299,0.000847,0,10,1.000000,0.000000,0.457880,0.002270,0.457880,0.002270,9134.90,70.00,True
87201,B057/S1357,False,1.426126,0.006357,0,10,0.827403,0.028457,0.157257,0.017747,0.228646,0.018137,3160.90,57.00,True
87312,B48/S1357,False,1.630844,0.054702,0,10,0.095762,0.031962,0.000509,0.000264,0.050946,0.030333,7.80,5.90,False
87490,B1678/S1357,False,1.539247,0.001408,0,10,0.977087,0.015127,0.321433,0.008503,0.336647,0.008499,6437.00,68.20,True
87493,B02678/S1357,False,1.858448,0.000910,0,10,1.000000,0.000000,0.431803,0.002285,0.431803,0.002285,8579.40,70.00,True
87497,B03678/S1357,False,1.882589,0.001643,0,10,1.000000,0.000000,0.466931,0.003199,0.466931,0.003199,9309.60,70.00,True
87545,B0345678/S1357,False,1.776232,0.001131,0,10,1.000000,0.000000,0.398601,0.003984,0.398601,0.003984,7917.90,70.00,True
87608,B345/S01357,False,1.773218,0.001238,0,10,1.000000,0.000000,0.449540,0.004323,0.449540,0.004323,8989.40,70.00,True
87808,B8/S01357,False,1.445182,0.089014,0,10,0.032462,0.007651,0.000189,0.000089,0.136608,0.119247,2.90,2.00,False
87817,B038/S01357,False,1.794839,0.001576,0,10,1.000000,0.000000,0.441668,0.003893,0.441668,0.003893,8839.20,70.00,True
87937,B078/S01357,False,1.658715,0.040040,0,10,0.060817,0.024473,0.000551,0.000347,0.123809,0.075058,8.40,3.70,False
88196,B27/S2357,False,1.442875,0.003258,0,10,0.939924,0.020864,0.295314,0.011107,0.334515,0.020220,5917.00,65.50,True
88378,B13458/S2357,False,1.778966,0.001651,0,10,1.000000,0.000000,0.440781,0.005513,0.440781,0.005513,8763.40,70.00,True
88454,B1278/S2357,False,1.405012,0.004955,0,10,0.919753,0.022051,0.292336,0.014808,0.345107,0.012093,5905.50,64.40,True
88458,B1378/S2357,False,1.748820,0.001063,0,10,1.000000,0.000000,0.439000,0.003025,0.439000,0.003025,8765.60,70.00,True
88521,B03678/S2357,False,1.789468,0.001319,0,10,1.000000,0.000000,0.460617,0.002731,0.460617,0.002731,9156.40,70.00,True
88540,B234678/S2357,False,1.923579,0.001388,0,10,1.000000,0.000000,0.456520,0.002413,0.456520,0.002413,9086.10,70.00,True
88626,B145/S02357,False,1.811490,0.000567,0,10,1.000000,0.000000,0.461772,0.003364,0.461772,0.003364,9227.50,70.00,True
88814,B123567/S02357,False,1.839645,0.000874,0,10,1.000000,0.000000,0.449518,0.002669,0.449518,0.002669,8958.00,70.00,True
88834,B18/S02357,False,1.356588,0.078792,0,10,0.620380,0.069899,0.053105,0.010868,0.136862,0.020370,893.20,41.30,True
88953,B034568/S02357,False,1.796809,0.001291,0,10,1.000000,0.000000,0.416136,0.004450,0.416136,0.004450,8289.00,70.00,True
89032,B3678/S02357,False,1.786054,0.001655,0,10,1.000000,0.000000,0.456855,0.003250,0.456855,0.003250,9110.00,70.00,True
89162,B136/S12357,False,1.831091,0.002514,0,10,1.000000,0.000000,0.460944,0.003987,0.460944,0.003987,9229.40,70.00,True
89274,B13457/S12357,False,1.819858,0.001038,0,10,1.000000,0.000000,0.439515,0.007073,0.439515,0.007073,8749.20,70.00,True
89289,B0367/S12357,False,1.773463,0.001575,0,10,1.000000,0.000000,0.451860,0.005329,0.451860,0.005329,9046.20,70.00,True
89594,B1345678/S12357,False,1.741437,0.001418,0,10,0.998377,0.005133,0.385494,0.004144,0.386759,0.005185,7684.30,69.90,True
89637,B025/S012357,False,1.745415,0.002200,0,10,1.000000,0.000000,0.448210,0.007180,0.448210,0.007180,8979.90,70.00,True
89694,B12346/S012357,False,1.882505,0.002493,0,10,1.000000,0.000000,0.429953,0.007448,0.429953,0.007448,8575.70,70.00,True
89730,B17/S012357,False,1.314708,0.180971,0,10,0.047070,0.009213,0.000626,0.000236,0.213672,0.079526,9.60,2.90,False
89734,B127/S012357,False,1.421407,0.108946,0,10,0.124978,0.056769,0.002065,0.001506,0.112247,0.028726,31.80,7.70,True
89764,B257/S012357,False,1.793206,0.002457,0,10,1.000000,0.000000,0.457806,0.003754,0.457806,0.003754,9135.30,70.00,True
89816,B3467/S012357,False,1.946319,0.001160,0,10,1.000000,0.000000,0.464464,0.005328,0.464464,0.005328,9218.10,70.00,True
89905,B0458/S012357,False,1.767791,0.001636,0,10,1.000000,0.000000,0.443342,0.005851,0.443342,0.005851,8839.20,70.00,True
90022,B12578/S012357,False,1.776577,0.001457,0,10,1.000000,0.000000,0.457642,0.003498,0.457642,0.003498,9097.10,70.00,True
90024,B3578/S012357,False,1.957434,0.000690,0,10,1.000000,0.000000,0.489309,0.001283,0.489309,0.001283,9726.50,70.00,True
90049,B0678/S012357,False,1.393752,0.114093,0,10,0.030839,0.019432,0.000378,0.000324,0.273877,0.138426,5.80,1.90,False
90056,B3678/S012357,False,1.761360,0.002698,0,10,1.000000,0.000000,0.450898,0.007327,0.450898,0.007327,9012.20,70.00,True
90122,B13/S457,False,1.717431,0.001530,0,10,0.998377,0.005133,0.393422,0.005424,0.394730,0.007421,7852.90,69.90,True
90174,B12345/S457,False,1.380955,0.002112,0,10,0.946178,0.011392,0.328558,0.008546,0.366845,0.013330,6587.60,66.30,True
90184,B36/S457,False,1.271857,0.128133,4,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
90372,B28/S457,False,1.460869,0.002144,0,10,0.866648,0.304997,0.243954,0.085955,0.263091,0.092901,4881.00,60.70,True
90385,B048/S457,False,1.267162,0.008313,0,10,0.946472,0.030068,0.266655,0.008155,0.297856,0.013953,5329.50,66.20,True
90412,B2358/S457,False,1.748406,0.001902,0,10,1.000000,0.000000,0.447916,0.005861,0.447916,0.005861,8934.50,70.00,True
90465,B0568/S457,False,1.112061,0.015663,0,10,0.693091,0.365772,0.175181,0.092469,0.233241,0.123816,3517.50,48.80,True
90692,B26/S0457,False,1.541846,0.001333,0,10,0.982413,0.014654,0.317527,0.005598,0.329061,0.009100,6378.60,68.70,True
90860,B23567/S0457,False,1.688006,0.000961,0,10,0.998377,0.005133,0.397532,0.004073,0.398825,0.004129,7917.80,69.90,True
91214,B1236/S1457,False,1.670830,0.001270,0,10,0.993508,0.008382,0.413472,0.008790,0.418837,0.006695,8242.30,69.60,True
91404,B238/S1457,False,1.505552,0.001854,0,10,0.968237,0.009777,0.359200,0.006553,0.382979,0.004624,7191.80,67.70,True
91473,B0468/S1457,False,1.541374,0.014534,0,10,0.976667,0.011829,0.319670,0.006673,0.335056,0.005861,6392.50,68.20,True
91502,B123568/S1457,False,1.776127,0.001396,0,10,1.000000,0.000000,0.425058,0.003489,0.425058,0.003489,8522.40,70.00,True
91609,B034678/S1457,False,1.757687,0.000892,0,10,1.000000,0.000000,0.419353,0.005210,0.419353,0.005210,8387.10,70.00,True
91689,B035/S01457,False,1.827505,0.000898,0,10,1.000000,0.000000,0.462321,0.004579,0.462321,0.004579,9228.00,70.00,True
91762,B1456/S01457,False,1.554521,0.001168,0,10,0.991801,0.008470,0.385362,0.004255,0.391786,0.008000,7706.60,69.40,True
91856,B467/S01457,False,0.482453,0.399878,0,10,0.150947,0.051922,0.001363,0.000748,0.052836,0.016477,20.90,9.30,True
91860,B2467/S01457,False,1.850503,0.001419,0,10,1.000000,0.000000,0.460344,0.004446,0.460344,0.004446,9172.00,70.00,True
91864,B3467/S01457,False,1.762846,0.000813,0,10,1.000000,0.000000,0.425686,0.003257,0.425686,0.003257,8486.80,70.00,True
92122,B134678/S01457,False,1.764240,0.001357,0,10,1.000000,0.000000,0.421145,0.002475,0.421145,0.002475,8378.40,70.00,True
92137,B035678/S01457,False,1.708888,0.001399,0,10,1.000000,0.000000,0.403856,0.005607,0.403856,0.005607,8068.10,70.00,True
92320,B57/S2457,False,1.528164,0.018271,0,10,0.058431,0.055280,0.000202,0.000220,0.019464,0.020491,3.10,3.60,False
92538,B134568/S2457,False,1.701412,0.001111,0,10,0.997279,0.005868,0.382183,0.006362,0.384283,0.006858,7639.30,69.80,True
92742,B126/S02457,False,1.610873,0.001898,0,10,0.992510,0.008112,0.407628,0.008714,0.413771,0.008118,8155.30,69.50,True
92796,B23456/S02457,False,1.605146,0.001197,0,10,0.990543,0.009210,0.361934,0.005689,0.368902,0.007477,7245.40,69.20,True
93006,B12368/S02457,False,1.790220,0.001356,0,10,1.000000,0.000000,0.440375,0.003870,0.440375,0.003870,8795.00,70.00,True
93068,B2378/S02457,False,1.624279,0.001829,0,10,0.998377,0.005133,0.410980,0.011381,0.412247,0.008352,8233.20,69.90,True
93206,B124/S12457,False,1.717927,0.001339,0,10,1.000000,0.000000,0.445750,0.005258,0.445750,0.005258,8856.30,70.00,True
93209,B034/S12457,False,1.602823,0.001935,0,10,0.995131,0.007840,0.404844,0.006172,0.408827,0.007740,8103.50,69.70,True
93296,B456/S12457,False,1.613099,0.001740,0,10,0.999483,0.001365,0.393731,0.005631,0.394147,0.005801,7864.60,69.80,True
93585,B0478/S12457,False,1.641049,0.002430,0,10,0.998801,0.003791,0.401752,0.007125,0.402701,0.005686,8037.80,69.90,True
93897,B0367/S012457,False,1.795539,0.001609,0,10,1.000000,0.000000,0.447312,0.006414,0.447312,0.006414,8936.90,70.00,True
94012,B23458/S012457,False,1.576855,0.001354,0,10,0.992184,0.009010,0.384433,0.008377,0.390473,0.006338,7702.70,69.40,True
94078,B1234568/S012457,False,1.626498,0.001086,0,10,0.986737,0.010841,0.352079,0.009505,0.361537,0.008010,7019.80,69.10,True
94176,B5678/S012457,False,1.425644,0.041938,0,10,0.167178,0.049022,0.002360,0.000924,0.080254,0.027407,36.20,10.30,True
94340,B27/S3457,False,1.363683,0.008292,0,10,0.753871,0.040165,0.142778,0.021605,0.249327,0.025828,2827.30,52.50,True
94486,B1248/S3457,False,1.436852,0.013014,0,10,0.802804,0.031640,0.178740,0.016488,0.276302,0.018150,3625.50,56.00,True
94500,B258/S3457,False,1.577121,0.001962,0,10,0.985544,0.015632,0.383664,0.009709,0.394982,0.008983,7661.40,69.00,True
94792,B36/S03457,False,1.611222,0.001938,0,10,0.986202,0.011999,0.385048,0.007474,0.395869,0.006087,7715.20,68.90,True
94810,B1346/S03457,False,1.741124,0.001454,0,10,0.998377,0.005133,0.412179,0.004838,0.413508,0.003715,8238.10,69.90,True
94990,B1238/S03457,False,1.095705,0.021315,0,10,0.429833,0.114095,0.018094,0.009388,0.093670,0.019895,290.30,27.40,True
95222,B1245678/S03457,False,1.546835,0.000996,0,10,0.971705,0.016418,0.325629,0.008370,0.344775,0.007240,6494.90,68.00,True
95350,B12456/S13457,False,1.625215,0.001432,0,10,0.993508,0.011349,0.368396,0.007431,0.373224,0.007175,7375.00,69.60,True
95793,B045/S013457,False,1.443193,0.002072,0,10,0.978206,0.010223,0.360796,0.014118,0.376858,0.010959,7242.00,68.40,True
96118,B124568/S013457,False,1.666797,0.001338,0,10,1.000000,0.000000,0.374935,0.008188,0.374935,0.008188,7475.30,70.00,True
96136,B378/S013457,False,1.336993,0.009991,0,10,0.842997,0.057349,0.208268,0.016741,0.293603,0.026278,4245.40,59.00,True
96257,B0/S23457,False,1.129320,0.097755,0,10,0.017854,0.026661,0.000147,0.000145,0.518138,0.443735,2.20,1.10,False
96273,B04/S23457,False,1.483033,0.098548,0,10,0.123355,0.047905,0.002412,0.001538,0.127007,0.043951,37.00,7.60,True
96306,B145/S23457,False,1.404464,0.004615,0,10,0.856728,0.301567,0.275895,0.097608,0.304579,0.108538,5529.70,59.90,True
96393,B037/S23457,False,1.212234,0.055027,0,10,0.123755,0.062191,0.002272,0.001545,0.136013,0.056927,34.80,7.60,True
96594,B1468/S23457,False,1.792080,0.001533,0,10,1.000000,0.000000,0.414225,0.004416,0.414225,0.004416,8254.60,70.00,True
96689,B04578/S23457,False,1.561903,0.001222,0,10,0.996754,0.010265,0.375555,0.010400,0.378010,0.009975,7501.30,69.80,True
96726,B124678/S23457,False,1.737283,0.000919,0,10,1.000000,0.000000,0.389413,0.004660,0.389413,0.004660,7785.60,70.00,True
96852,B246/S023457,False,1.785838,0.001859,0,10,1.000000,0.000000,0.411371,0.002987,0.411371,0.002987,8192.50,70.00,True
96938,B1357/S023457,False,1.735866,0.001503,0,10,1.000000,0.000000,0.414642,0.004549,0.414642,0.004549,8290.70,70.00,True
97002,B13567/S023457,False,1.650195,0.002043,0,10,0.998121,0.005106,0.366063,0.006693,0.367444,0.006751,7327.20,69.80,True
97089,B068/S023457,False,1.416475,0.082231,0,10,0.073886,0.052814,0.000768,0.000563,0.188482,0.292190,11.90,4.60,False
97436,B2347/S123457,False,1.370444,0.003613,0,10,0.657873,0.454328,0.212576,0.146936,0.240555,0.166259,4226.50,46.20,True
97460,B2457/S123457,False,1.623873,0.001265,0,10,0.998377,0.005133,0.388362,0.008091,0.389596,0.006453,7762.60,69.90,True
97529,B034567/S123457,False,1.391497,0.002011,0,10,0.846184,0.298413,0.252627,0.088972,0.286136,0.102125,5038.20,59.20,True
97642,B13568/S123457,False,1.731637,0.002020,0,10,1.000000,0.000000,0.391585,0.003772,0.391585,0.003772,7831.90,70.00,True
97745,B04678/S123457,False,1.707356,0.001967,0,10,1.000000,0.000000,0.383071,0.005657,0.383071,0.005657,7640.30,70.00,True
97977,B03457/S0123457,False,1.494009,0.001377,0,10,0.885392,0.311283,0.314996,0.110825,0.325478,0.114698,6307.70,62.10,True
98118,B1268/S0123457,False,1.385326,0.036105,0,10,0.275252,0.091823,0.009732,0.004765,0.123532,0.045945,150.00,17.10,True
98160,B4568/S0123457,False,1.516987,0.002254,0,10,0.969625,0.013243,0.326007,0.008431,0.346732,0.011843,6585.10,67.90,True
98194,B1478/S0123457,False,1.432962,0.004081,0,10,0.936793,0.019263,0.286140,0.013262,0.325682,0.009259,5743.40,65.30,True
98400,B56/S67,False,-inf,,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
98482,B1457/S67,False,1.370643,0.000963,0,10,0.946478,0.020185,0.282778,0.008903,0.315554,0.010941,5672.00,66.30,True
98569,B038/S67,False,1.418139,0.001598,0,10,0.865128,0.304253,0.246203,0.086833,0.266280,0.093671,4939.60,60.60,True
98593,B058/S67,False,1.075957,0.015080,0,10,0.626971,0.331805,0.127349,0.067804,0.206691,0.109772,2587.70,43.90,True
98634,B1368/S67,False,1.659758,0.001758,0,10,0.992525,0.010341,0.360850,0.007544,0.366327,0.008764,7208.30,69.50,True
98641,B0468/S67,False,1.181251,0.005341,0,10,0.864304,0.029349,0.187793,0.010667,0.251083,0.013670,3764.10,60.20,True
98846,B1234/S067,False,1.005346,0.003433,0,10,0.760618,0.043304,0.192056,0.013777,0.331279,0.022661,3889.40,53.30,True
99081,B038/S067,False,1.432794,0.001376,0,10,0.877920,0.308546,0.264857,0.093224,0.278247,0.097889,5267.50,61.40,True
99292,B234678/S067,False,1.173488,0.002604,0,10,0.843316,0.022763,0.244935,0.007891,0.343838,0.016111,4953.90,59.20,True
99342,B123/S167,False,1.049732,0.003829,0,10,0.847399,0.020839,0.242756,0.005400,0.337466,0.011854,4851.20,59.60,True
99425,B056/S167,False,1.114214,0.007468,0,10,0.830385,0.021875,0.174976,0.008814,0.253030,0.008719,3518.60,58.00,True
99540,B2467/S167,False,1.805112,0.001385,0,10,1.000000,0.000000,0.416893,0.005130,0.416893,0.005130,8293.20,70.00,True
99590,B128/S167,False,1.109288,0.005295,0,10,0.795214,0.280598,0.227697,0.080599,0.291298,0.102999,4582.90,55.90,True
99798,B124678/S167,False,1.642624,0.001093,0,10,0.996754,0.006844,0.410505,0.005810,0.413191,0.006835,8188.20,69.80,True
99884,B235/S0167,False,1.541922,0.000940,0,10,0.970850,0.014250,0.366390,0.007190,0.388662,0.009841,7342.70,68.10,True
100252,B23478/S0167,False,1.163467,0.002134,0,10,0.854710,0.037384,0.244643,0.010522,0.335110,0.023430,4912.40,59.40,True
100292,B2678/S0167,False,1.471646,0.002161,0,10,0.971869,0.012115,0.301728,0.005117,0.319394,0.007130,6034.70,68.00,True
100386,B15/S267,False,1.539918,0.001486,0,10,0.981890,0.016132,0.314266,0.007602,0.326000,0.009973,6285.90,68.80,True
100497,B047/S267,False,1.422009,0.003096,0,10,0.950795,0.023192,0.265525,0.008477,0.293649,0.009397,5317.70,66.60,True
100510,B12347/S267,False,1.229969,0.002128,0,10,0.888225,0.024250,0.283356,0.009803,0.358722,0.012598,5699.90,62.40,True
100570,B13467/S267,False,1.609682,0.001747,0,10,0.990177,0.011271,0.402387,0.008424,0.410353,0.006428,8069.80,69.30,True
100585,B03567/S267,False,1.765943,0.002049,0,10,0.998377,0.005133,0.420726,0.007935,0.422072,0.006598,8398.90,69.90,True
100672,B68/S267,False,1.098612,0.000000,0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
100732,B234568/S267,False,1.091470,0.005666,0,10,0.731481,0.025179,0.165020,0.007349,0.307275,0.017599,3356.90,51.00,True
